============================================================
  RUNG 5: GPT-2 WITH GENOME-CONTROLLED CONNECTIVITY
  354 parameters grow GPT-2.
============================================================
  Config: full
  Device: cuda
  Dtype: bfloat16
  Layers: 12, Hidden: 768, FF: 3072
  Block size: 1024, Batch: 12
  Grad accum: 40
  Tokens/iter: 491,520
  Max iters: 100,000
  Dataset: openwebtext

============================================================
  Training: genome
============================================================
  Genome params: 354
  Total params: 124,430,946
  Compiling model with torch.compile...
  Resuming from iter 30300...
  iter  48100 | train 3.0572 | val 3.0757 | lr 3.55e-04 | 122550 tok/s | hard=71.7% soft=75.7% temp=9.7 sp=22.6335
  iter  48200 | train 3.0436 | val 3.0643 | lr 3.54e-04 | 122553 tok/s | hard=71.6% soft=75.8% temp=9.7 sp=22.6467
  iter  48300 | train 3.0486 | val 3.0772 | lr 3.53e-04 | 122556 tok/s | hard=71.7% soft=75.7% temp=9.7 sp=22.6234
  iter  48400 | train 3.0453 | val 3.0626 | lr 3.52e-04 | 122558 tok/s | hard=71.7% soft=75.8% temp=9.7 sp=22.6295
  iter  48500 | train 3.0489 | val 3.0674 | lr 3.52e-04 | 122562 tok/s | hard=71.7% soft=75.8% temp=9.7 sp=22.6301
  iter  48600 | train 3.0567 | val 3.0697 | lr 3.51e-04 | 122565 tok/s | hard=71.7% soft=75.8% temp=9.7 sp=22.6296
  iter  48700 | train 3.0419 | val 3.0599 | lr 3.50e-04 | 122568 tok/s | hard=71.7% soft=75.7% temp=9.8 sp=22.6190
  iter  48800 | train 3.0480 | val 3.0746 | lr 3.49e-04 | 122569 tok/s | hard=71.7% soft=75.8% temp=9.8 sp=22.6170
  iter  48900 | train 3.0422 | val 3.0590 | lr 3.48e-04 | 122570 tok/s | hard=71.7% soft=75.7% temp=9.8 sp=22.6259
  iter  49000 | train 3.0409 | val 3.0615 | lr 3.47e-04 | 122573 tok/s | hard=71.7% soft=76.0% temp=9.8 sp=22.6245
  iter  49100 | train 3.0524 | val 3.0634 | lr 3.46e-04 | 122575 tok/s | hard=71.7% soft=75.9% temp=9.8 sp=22.6158
  iter  49200 | train 3.0379 | val 3.0559 | lr 3.46e-04 | 122578 tok/s | hard=71.7% soft=75.8% temp=9.9 sp=22.6088
  iter  49300 | train 3.0511 | val 3.0502 | lr 3.45e-04 | 122581 tok/s | hard=71.7% soft=75.9% temp=9.9 sp=22.6084
  iter  49400 | train 3.0545 | val 3.0555 | lr 3.44e-04 | 122584 tok/s | hard=71.7% soft=75.8% temp=9.9 sp=22.6123
  iter  49500 | train 3.0467 | val 3.0406 | lr 3.43e-04 | 122584 tok/s | hard=71.7% soft=75.9% temp=9.9 sp=22.5981
  iter  49600 | train 3.0623 | val 3.0426 | lr 3.42e-04 | 122582 tok/s | hard=71.7% soft=76.0% temp=9.9 sp=22.5872
  iter  49700 | train 3.0465 | val 3.0507 | lr 3.41e-04 | 122584 tok/s | hard=71.7% soft=75.9% temp=9.9 sp=22.5896
  iter  49800 | train 3.0470 | val 3.0643 | lr 3.40e-04 | 122586 tok/s | hard=71.7% soft=75.9% temp=10.0 sp=22.6078
  iter  49900 | train 3.0510 | val 3.0545 | lr 3.40e-04 | 122587 tok/s | hard=71.7% soft=75.9% temp=10.0 sp=22.5774
  iter  50000 | train 3.0426 | val 3.0525 | lr 3.39e-04 | 122590 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5826
  iter  50100 | train 3.0545 | val 3.0483 | lr 3.38e-04 | 122593 tok/s | hard=71.7% soft=75.9% temp=10.0 sp=22.5804
  iter  50200 | train 3.0488 | val 3.0411 | lr 3.37e-04 | 122596 tok/s | hard=71.7% soft=75.9% temp=10.0 sp=22.5842
  iter  50300 | train 3.0474 | val 3.0553 | lr 3.36e-04 | 122599 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5821
  iter  50400 | train 3.0441 | val 3.0505 | lr 3.35e-04 | 122601 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5843
  iter  50500 | train 3.0422 | val 3.0538 | lr 3.34e-04 | 122600 tok/s | hard=71.7% soft=76.1% temp=10.0 sp=22.5823
  iter  50600 | train 3.0401 | val 3.0455 | lr 3.33e-04 | 122600 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5844
  iter  50700 | train 3.0444 | val 3.0528 | lr 3.33e-04 | 122598 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5891
  iter  50800 | train 3.0407 | val 3.0460 | lr 3.32e-04 | 122597 tok/s | hard=71.7% soft=76.1% temp=10.0 sp=22.5845
  iter  50900 | train 3.0332 | val 3.0527 | lr 3.31e-04 | 122598 tok/s | hard=71.7% soft=76.0% temp=10.0 sp=22.5932
  iter  51000 | train 3.0497 | val 3.0571 | lr 3.30e-04 | 122597 tok/s | hard=71.7% soft=76.1% temp=10.0 sp=22.6004
  iter  51100 | train 3.0386 | val 3.0441 | lr 3.29e-04 | 122598 tok/s | hard=71.7% soft=76.1% temp=10.0 sp=22.5950
  iter  51200 | train 3.0521 | val 3.0614 | lr 3.28e-04 | 122599 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.5971
  iter  51300 | train 3.0431 | val 3.0568 | lr 3.27e-04 | 122599 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6036
  iter  51400 | train 3.0369 | val 3.0560 | lr 3.27e-04 | 122600 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6066
  iter  51500 | train 3.0448 | val 3.0642 | lr 3.26e-04 | 122599 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6149
  iter  51600 | train 3.0423 | val 3.0511 | lr 3.25e-04 | 122599 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6007
  iter  51700 | train 3.0328 | val 3.0682 | lr 3.24e-04 | 122599 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.5993
  iter  51800 | train 3.0429 | val 3.0564 | lr 3.23e-04 | 122601 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6110
  iter  51900 | train 3.0352 | val 3.0558 | lr 3.22e-04 | 122601 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6160
  iter  52000 | train 3.0473 | val 3.0627 | lr 3.21e-04 | 122601 tok/s | hard=71.7% soft=76.3% temp=10.0 sp=22.6193
  iter  52100 | train 3.0513 | val 3.0522 | lr 3.20e-04 | 122598 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6058
  iter  52200 | train 3.0459 | val 3.0479 | lr 3.20e-04 | 122597 tok/s | hard=71.7% soft=76.3% temp=10.0 sp=22.6243
  iter  52300 | train 3.0510 | val 3.0636 | lr 3.19e-04 | 122596 tok/s | hard=71.7% soft=76.3% temp=10.0 sp=22.6292
  iter  52400 | train 3.0451 | val 3.0567 | lr 3.18e-04 | 122595 tok/s | hard=71.7% soft=76.3% temp=10.0 sp=22.6323
  iter  52500 | train 3.0511 | val 3.0450 | lr 3.17e-04 | 122594 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6286
  iter  52600 | train 3.0388 | val 3.0746 | lr 3.16e-04 | 122593 tok/s | hard=71.7% soft=76.2% temp=10.0 sp=22.6347
  iter  52700 | train 3.0335 | val 3.0695 | lr 3.15e-04 | 122593 tok/s | hard=71.7% soft=76.3% temp=10.0 sp=22.6281
