============================================================
  RUNG 5: GPT-2 WITH GENOME-CONTROLLED CONNECTIVITY
  354 parameters grow GPT-2.
============================================================
  Config: full
  Device: cuda
  Dtype: bfloat16
  Layers: 12, Hidden: 768, FF: 3072
  Block size: 1024, Batch: 12
  Grad accum: 40
  Tokens/iter: 491,520
  Max iters: 100,000
  Dataset: openwebtext

============================================================
  Training: genome
============================================================
  Genome params: 354
  Total params: 124,430,946
  Compiling model with torch.compile...
  iter      0 | train 11.2538 | val 11.2518 | lr 0.00e+00 | 14700 tok/s | hard=0.0% soft=3.7% temp=1.0
  iter  18000 | train 3.1558 | val 3.1615 | lr 5.65e-04 | 124129 tok/s | hard=66.7% soft=67.3% temp=4.2 sp=23.1911
  iter  18100 | train 3.1583 | val 3.1683 | lr 5.65e-04 | 124131 tok/s | hard=66.7% soft=67.3% temp=4.3 sp=23.1954
  iter  18200 | train 3.1658 | val 3.1572 | lr 5.64e-04 | 124133 tok/s | hard=66.7% soft=67.1% temp=4.3 sp=23.2082
  iter  18300 | train 3.1644 | val 3.1637 | lr 5.64e-04 | 124135 tok/s | hard=66.7% soft=67.4% temp=4.3 sp=23.2110
  iter  18400 | train 3.1660 | val 3.1673 | lr 5.64e-04 | 124138 tok/s | hard=66.7% soft=67.3% temp=4.3 sp=23.2381
  iter  18500 | train 3.1497 | val 3.1524 | lr 5.63e-04 | 124140 tok/s | hard=66.7% soft=67.5% temp=4.3 sp=23.2325
  iter  18600 | train 3.1575 | val 3.1592 | lr 5.63e-04 | 124138 tok/s | hard=66.7% soft=67.4% temp=4.3 sp=23.2544
  iter  18700 | train 3.1484 | val 3.1654 | lr 5.62e-04 | 124139 tok/s | hard=66.7% soft=67.5% temp=4.4 sp=23.2367
  iter  18800 | train 3.1559 | val 3.1556 | lr 5.62e-04 | 124141 tok/s | hard=66.7% soft=67.5% temp=4.4 sp=23.2272
  iter  18900 | train 3.1494 | val 3.1665 | lr 5.61e-04 | 124142 tok/s | hard=66.7% soft=67.6% temp=4.4 sp=23.2475
  iter  19000 | train 3.1700 | val 3.1580 | lr 5.61e-04 | 124144 tok/s | hard=66.7% soft=67.7% temp=4.4 sp=23.2215
  iter  19100 | train 3.1534 | val 3.1585 | lr 5.60e-04 | 124145 tok/s | hard=66.7% soft=67.8% temp=4.4 sp=23.2405
  iter  19200 | train 3.1510 | val 3.1615 | lr 5.60e-04 | 124147 tok/s | hard=66.7% soft=67.7% temp=4.5 sp=23.2096
  iter  19300 | train 3.1524 | val 3.1773 | lr 5.60e-04 | 124147 tok/s | hard=66.7% soft=67.8% temp=4.5 sp=23.2213
  iter  19400 | train 3.1408 | val 3.1605 | lr 5.59e-04 | 124147 tok/s | hard=66.7% soft=67.8% temp=4.5 sp=23.2194
  iter  19500 | train 3.1752 | val 3.1490 | lr 5.59e-04 | 124148 tok/s | hard=66.7% soft=67.9% temp=4.5 sp=23.2226
  iter  19600 | train 3.1315 | val 3.1655 | lr 5.58e-04 | 124145 tok/s | hard=66.7% soft=67.9% temp=4.5 sp=23.2375
  iter  19700 | train 3.1406 | val 3.1488 | lr 5.58e-04 | 124146 tok/s | hard=66.7% soft=68.0% temp=4.5 sp=23.2425
  iter  19800 | train 3.1399 | val 3.1600 | lr 5.57e-04 | 124143 tok/s | hard=66.7% soft=68.1% temp=4.6 sp=23.2259
  iter  19900 | train 3.1453 | val 3.1514 | lr 5.57e-04 | 124143 tok/s | hard=66.7% soft=68.0% temp=4.6 sp=23.2591
  iter  20000 | train 3.1546 | val 3.1545 | lr 5.56e-04 | 124145 tok/s | hard=66.7% soft=68.0% temp=4.6 sp=23.2596
